 1517178318.2916856, 0.500004, 1.60867e-05, -15.0, -2.362e-09
1517178318.333688, 0.499993, 1.59706e-05, -15.0, -2.115e-09
1517178318.3746903, 0.499997, 1.58533e-05, -15.0, -1.164e-09
1517178318.4236934, 0.500021, 1.55615e-05, -14.69697, -1.097e-09
1517178318.4646955, 0.500001, 1.54552e-05, -14.69697, -1.335e-09
1517178318.5056977, 0.499998, 1.56153e-05, -14.69697, -1.008e-09
1517178318.5547006, 0.500002, 1.5336e-05, -14.39394, -1.238e-09
1517178318.5957031, 0.500014, 1.54179e-05, -14.39394, -9.28e-10
1517178318.6377056, 0.50001, 1.52951e-05, -14.39394, -7.93e-10
1517178318.6867082, 0.499997, 1.51636e-05, -14.09091, -8.84e-10
1517178318.7277105, 0.500006, 1.51633e-05, -14.09091, -9.58e-10
1517178318.768713, 0.5, 1.51047e-05, -14.09091, -5.96e-10
1517178318.843717, 0.499988, 1.50016e-05, -13.78788, -3.26e-10
1517178318.8857195, 0.499999, 1.49876e-05, -13.78788, -6.81e-10
1517178318.9267218, 0.500004, 1.49443e-05, -13.78788, -4.03e-10
1517178318.9757247, 0.500004, 1.48237e-05, -13.48485, -3.85e-10
1517178319.016727, 0.499994, 1.49218e-05, -13.48485, -7.06e-10
1517178319.0577292, 0.499994, 1.47143e-05, -13.48485, -9.34e-10
1517178319.1077323, 0.5, 1.46743e-05, -13.18182, -5.51e-10
1517178319.1487348, 0.500002, 1.48881e-05, -13.18182, -6.64e-10
1517178319.190737, 0.50001, 1.45528e-05, -13.18182, -1.46e-10
1517178319.2407398, 0.499999, 1.46253e-05, -12.87879, -6.39e-10
1517178319.281742, 0.500003, 1.46214e-05, -12.87879, -2.06e-10
1517178319.3477461, 0.499997, 1.4776e-05, -12.87879, -4.14e-10
1517178319.3967488, 0.499998, 1.45361e-05, -12.57576, -6.83e-10
1517178319.4397514, 0.499998, 1.43462e-05, -12.57576, -4.74e-10
1517178319.4817536, 0.499997, 1.43875e-05, -12.57576, -5.25e-10
1517178319.5307567, 0.500007, 1.43303e-05, -12.27273, -2.36e-10
1517178319.5717587, 0.500005, 1.41702e-05, -12.27273, -3.11e-10
1517178319.612761, 0.5, 1.42987e-05, -12.27273, -5.8e-10
1517178319.662764, 0.500006, 1.43025e-05, -11.9697, -2.14e-10
1517178319.7047665, 0.49999, 1.41394e-05, -11.96971, -1.26e-10
1517178319.7457688, 0.50001, 1.43559e-05, -11.9697, -3.43e-10
1517178319.7947717, 0.500002, 1.4135e-05, -11.66667, -1.55e-10
1517178319.8627756, 0.499997, 1.42039e-05, -11.66667, -4.5e-10
1517178319.904778, 0.500002, 1.40745e-05, -11.66667, -3.16e-10
1517178319.955781, 0.499997, 1.39496e-05, -11.36365, -1.52e-10
1517178319.9977832, 0.500002, 1.40611e-05, -11.36365, -3.9e-10
1517178320.0387855, 0.499994, 1.41485e-05, -11.36364, -3.7e-11
1517178320.0877883, 0.500011, 1.38356e-05, -11.06061, -2.48e-10
1517178320.1287909, 0.499999, 1.38512e-05, -11.06061, -2.51e-10
1517178320.1707933, 0.500001, 1.39237e-05, -11.06061, -6.3e-11
1517178320.219796, 0.499995, 1.3825e-05, -10.75758, -1.39e-10
1517178320.2617984, 0.499983, 1.38459e-05, -10.75758, -2.02e-10
1517178320.3028007, 0.499997, 1.36431e-05, -10.75759, -1.92e-10
1517178320.3778048, 0.500011, 1.36358e-05, -10.45455, -4.3e-11
1517178320.4198072, 0.499999, 1.3769e-05, -10.45455, -2.76e-10
1517178320.4608097, 0.499998, 1.37533e-05, -10.45455, 8e-12
1517178320.5098126, 0.5, 1.34952e-05, -10.15152, 1.63e-10
1517178320.5518148, 0.499998, 1.35894e-05, -10.15152, 1.69e-10
1517178320.592817, 0.499999, 1.35811e-05, -10.15152, -4.47e-10
1517178320.64182, 0.500007, 1.34146e-05, -9.84848, 8.4e-11
1517178320.6828225, 0.499997, 1.33677e-05, -9.84848, -2.39e-10
1517178320.7238247, 0.500004, 1.33415e-05, -9.84848, -1.99e-10
1517178320.7728274, 0.500006, 1.31802e-05, -9.54545, 1.43e-10
1517178320.8148298, 0.499994, 1.31643e-05, -9.54545, -2.26e-10
1517178320.8808339, 0.499994, 1.32761e-05, -9.54545, -1.13e-10
1517178320.9308364, 0.500017, 1.29832e-05, -9.24242, -8e-12
1517178320.975839, 0.500002, 1.31843e-05, -9.24242, -2.08e-10
1517178321.0168414, 0.500012, 1.30431e-05, -9.24242, 1.86e-10
1517178321.0658443, 0.500007, 1.29786e-05, -8.93939, -1.31e-10
1517178321.1068468, 0.499993, 1.31025e-05, -8.93939, -1.07e-10
1517178321.148849, 0.500018, 1.32932e-05, -8.9394, -1.46e-10
1517178321.197852, 0.499996, 1.28534e-05, -8.63636, 1.03e-10
1517178321.2388542, 0.500006, 1.29449e-05, -8.63636, 4.2e-11
1517178321.2808566, 0.500002, 1.28427e-05, -8.63636, 4.8e-11
1517178321.3318594, 0.500003, 1.27649e-05, -8.33333, -6.4e-11
1517178321.3978634, 0.500009, 1.28713e-05, -8.33333, 1.1e-10
1517178321.4388657, 0.499989, 1.28128e-05, -8.33333, -4.76e-10
1517178321.4908686, 0.499997, 1.28475e-05, -8.0303, -1.53e-10
1517178321.531871, 0.500001, 1.25994e-05, -8.0303, 9.9e-11
1517178321.5738735, 0.500008, 1.27235e-05, -8.0303, -8.9e-11
1517178321.6228762, 0.500007, 1.2374e-05, -7.72728, -1.16e-10
1517178321.6638784, 0.499988, 1.25528e-05, -7.72728, 3.7e-10
1517178321.704881, 0.5, 1.24811e-05, -7.72727, -9.4e-11
1517178321.7538836, 0.499995, 1.22721e-05, -7.42424, -1.19e-10
1517178321.7948859, 0.499992, 1.2182e-05, -7.42424, -1.1e-11
1517178321.8368883, 0.500006, 1.23265e-05, -7.42424, 1.4e-11
1517178321.9118927, 0.500002, 1.21074e-05, -7.12121, 9.9e-11
1517178321.953895, 0.5, 1.2161e-05, -7.12121, 2.5e-11
1517178321.9948974, 0.500009, 1.22765e-05, -7.12121, 6e-11
1517178322.0439003, 0.500011, 1.20939e-05, -6.81818, -3.3e-10
1517178322.0859027, 0.500012, 1.22143e-05, -6.81818, -2.97e-10
1517178322.1269052, 0.499988, 1.22521e-05, -6.81818, -4.5e-11
1517178322.1759079, 0.500007, 1.18546e-05, -6.51515, 3.2e-11
1517178322.2169101, 0.499999, 1.19759e-05, -6.51516, 1.31e-10
1517178322.2589126, 0.500001, 1.20492e-05, -6.51515, 5e-11
1517178322.3079152, 0.500002, 1.1792e-05, -6.21212, -2.7e-11
1517178322.3489177, 0.499993, 1.1812e-05, -6.21212, -2.88e-10
1517178322.4159214, 0.499999, 1.1769e-05, -6.21212, -7.23e-10
1517178322.4659243, 0.5, 1.16424e-05, -5.90909, -4.27e-10
1517178322.510927, 0.49999, 1.1472e-05, -5.90909, -1.69e-10
1517178322.5519292, 0.5, 1.15252e-05, -5.90909, 3.34e-10
1517178322.6009321, 0.499995, 1.13027e-05, -5.60606, 2.22e-10
1517178322.6419344, 0.499991, 1.13372e-05, -5.60606, 3.26e-10
1517178322.6839368, 0.499998, 1.14307e-05, -5.60606, 6.55e-10
1517178322.7329395, 0.500003, 1.11323e-05, -5.30303, 5e-11
1517178322.773942, 0.500012, 1.11453e-05, -5.30304, 3e-10
1517178322.8149443, 0.500002, 1.13238e-05, -5.30303, -4.76e-10
1517178322.863947, 0.500007, 1.09888e-05, -5.0, 7.22e-10
1517178322.929951, 0.5, 1.09863e-05, -5.0, 2.54e-10
1517178322.9709532, 0.499991, 1.09887e-05, -5.0, -2e-12
1517178323.0229564, 0.499995, 1.10255e-05, -4.69697, -6.21e-10
1517178323.0639586, 0.499989, 1.06834e-05, -4.69697, 4.17e-10
1517178323.1059608, 0.499998, 1.10907e-05, -4.69697, 3.84e-10
1517178323.1549637, 0.500007, 1.08789e-05, -4.39394, 4.62e-10
1517178323.1959662, 0.500002, 1.08394e-05, -4.39394, -1.118e-09
1517178323.2379684, 0.500006, 1.07699e-05, -4.39394, 2.14e-10
1517178323.2869713, 0.499995, 1.06819e-05, -4.09091, 2.29e-10
1517178323.3289738, 0.499989, 1.05148e-05, -4.09091, 7.65e-10
1517178323.369976, 0.499999, 1.06331e-05, -4.09091, 2.8e-11
1517178323.4449804, 0.499995, 1.03123e-05, -3.78788, 3.64e-10
1517178323.4859827, 0.5, 1.04066e-05, -3.78788, 4e-11
1517178323.527985, 0.499996, 1.05105e-05, -3.78788, -2.18e-10
1517178323.576988, 0.500005, 1.00401e-05, -3.48485, 8.42e-10
1517178323.6179903, 0.500005, 1.03419e-05, -3.48485, 1.37e-10
1517178323.6599927, 0.500015, 1.02555e-05, -3.48485, 2.61e-10
1517178323.7079954, 0.500011, 1.0073e-05, -3.18182, 4.87e-10
1517178323.7499979, 0.500008, 1.01438e-05, -3.18182, 3.59e-10
1517178323.7910001, 0.500011, 1.01681e-05, -3.18182, 7.4e-10
1517178323.8400028, 0.5, 9.8824e-06, -2.87879, 6.27e-10
1517178323.8810053, 0.499994, 9.9156e-06, -2.87879, 2.91e-10
1517178323.947009, 0.500002, 9.9636e-06, -2.87879, 3.55e-10
1517178323.9960117, 0.499989, 9.8835e-06, -2.57576, 1.128e-09
1517178324.0400143, 0.500001, 9.8481e-06, -2.57576, 5.19e-10
1517178324.0810165, 0.499996, 9.7931e-06, -2.57576, -2.03e-10
1517178324.1300197, 0.499997, 9.6901e-06, -2.27274, 3.4e-11
1517178324.171022, 0.499985, 9.6895e-06, -2.27274, 8.41e-10
1517178324.2120242, 0.499997, 9.8527e-06, -2.27273, 4.93e-10
1517178324.262027, 0.499994, 9.4844e-06, -1.969698, 6.11e-10
1517178324.3040295, 0.499993, 9.4587e-06, -1.969697, 1.54e-10
1517178324.3450317, 0.499997, 9.6628e-06, -1.969697, -1.43e-10
1517178324.3940346, 0.500006, 9.4901e-06, -1.666668, 7.19e-10
1517178324.4600384, 0.500006, 9.3918e-06, -1.666668, 3.69e-10
1517178324.5020409, 0.499997, 9.4455e-06, -1.666668, 2.14e-10
1517178324.5530436, 0.499997, 9.3884e-06, -1.363635, 4.42e-10
1517178324.594046, 0.499998, 9.4951e-06, -1.363636, 3.61e-10
1517178324.6360483, 0.5, 9.4209e-06, -1.363636, 4.59e-10
1517178324.6850514, 0.499987, 9.2075e-06, -1.060606, 6.9e-10
1517178324.7260537, 0.49999, 9.4752e-06, -1.060606, 5.21e-10
1517178324.7680562, 0.500001, 9.3747e-06, -1.060606, 1.66e-10
1517178324.819059, 0.500005, 9.06386e-06, -0.757576, 6.66e-10
1517178324.8600612, 0.499993, 9.0647e-06, -0.757576, 5.98e-10
1517178324.9020636, 0.499987, 9.13357e-06, -0.757575, 3.15e-10
1517178324.977068, 0.500014, 8.99704e-06, -0.454546, 2.32e-10
1517178325.0190704, 0.500006, 8.91277e-06, -0.454546, 1.01e-10
1517178325.0600727, 0.500005, 9.00428e-06, -0.454543, 5.07e-10
1517178325.1110756, 0.500014, 8.70598e-06, -0.1515149, 1.378e-09
1517178325.1520782, 0.500008, 8.76894e-06, -0.1515146, 2.49e-10
1517178325.1940806, 0.499987, 8.8676e-06, -0.1515148, 8.1e-11
1517178325.242083, 0.499979, 8.70549e-06, 0.1515147, 1.082e-09
1517178325.2840855, 0.500013, 8.63934e-06, 0.1515144, 4.28e-10
1517178325.325088, 0.500003, 8.77493e-06, 0.1515148, 3.76e-10
1517178325.3760908, 0.500033, 8.59803e-06, 0.454544, 1.848e-09
1517178325.417093, 0.50002, 8.6339e-06, 0.454544, -1.72e-10
1517178325.4830968, 0.500011, 8.5922e-06, 0.454544, 1.43e-10
1517178325.5320995, 0.499998, 8.26936e-06, 0.757575, 1.496e-09
1517178325.5761023, 0.500002, 8.44894e-06, 0.757576, 1.54e-10
1517178325.6171045, 0.500007, 8.48237e-06, 0.757575, 2.35e-10
1517178325.6661074, 0.500003, 8.45719e-06, 1.060606, 1.223e-09
1517178325.7071097, 0.499984, 8.65713e-06, 1.060606, 1.81e-10
1517178325.7491121, 0.500014, 8.28134e-06, 1.060606, 3.25e-10
1517178325.7981148, 0.499988, 8.4468e-06, 1.363636, 1.352e-09
1517178325.8391173, 0.49999, 8.19696e-06, 1.363635, 4.6e-10
1517178325.8801196, 0.499998, 8.44401e-06, 1.363637, 1.99e-10
1517178325.9291222, 0.5, 8.18708e-06, 1.666666, 2.257e-09
1517178325.9951262, 0.49999, 7.92991e-06, 1.666667, 5.29e-10
1517178326.0371287, 0.499996, 7.95954e-06, 1.666667, 2.22e-10
1517178326.0881317, 0.499997, 7.73223e-06, 1.969698, 2.235e-09
1517178326.130134, 0.499998, 8.0547e-06, 1.969698, 7.28e-10
1517178326.1711361, 0.500021, 8.12071e-06, 1.969697, 1.87e-10
1517178326.220139, 0.499998, 7.83442e-06, 2.27273, 2.256e-09
1517178326.2611415, 0.499988, 7.80946e-06, 2.27273, 8.39e-10
1517178326.3031437, 0.500003, 7.87985e-06, 2.27273, 5.53e-10
1517178326.3521466, 0.499972, 7.72302e-06, 2.57576, 2.087e-09
1517178326.393149, 0.500013, 7.84249e-06, 2.57576, 2.73e-10
1517178326.4351513, 0.499985, 7.66195e-06, 2.57576, 1.21e-10
1517178326.5101557, 0.499996, 7.55316e-06, 2.87879, 1.064e-09
1517178326.551158, 0.500005, 7.79132e-06, 2.87879, 4.39e-10
1517178326.5931604, 0.499991, 7.85212e-06, 2.87879, 4.96e-10
1517178326.6411633, 0.500017, 7.81984e-06, 3.18182, 2.223e-09
1517178326.6831658, 0.500031, 7.81445e-06, 3.18182, 6.89e-10
1517178326.7241678, 0.50001, 7.79651e-06, 3.18182, 3.47e-10
1517178326.7731707, 0.499995, 7.48799e-06, 3.48485, 2.307e-09
1517178326.8141732, 0.500021, 7.69423e-06, 3.48485, 1.038e-09
1517178326.8551755, 0.500008, 7.63279e-06, 3.48485, 2.95e-10
1517178326.9051783, 0.5, 7.22166e-06, 3.78788, 2.103e-09
1517178326.9461806, 0.500001, 7.32432e-06, 3.78788, 9.81e-10
1517178327.0111845, 0.500033, 7.3774e-06, 3.78788, 3.41e-10
1517178327.060187, 0.499976, 7.27022e-06, 4.09091, 2.484e-09
1517178327.1021895, 0.499999, 7.20593e-06, 4.09091, 8.3e-10
1517178327.1431918, 0.500006, 7.32826e-06, 4.09091, 7e-10
1517178327.1921947, 0.500019, 7.24832e-06, 4.39394, 2.143e-09
1517178327.233197, 0.499991, 7.30844e-06, 4.39394, 1.237e-09
1517178327.2751994, 0.500009, 7.32461e-06, 4.39394, 5.35e-10
1517178327.3242023, 0.50002, 7.35162e-06, 4.69697, 2.357e-09
1517178327.3652046, 0.500019, 7.07786e-06, 4.69697, 1.201e-09
1517178327.407207, 0.500007, 7.36678e-06, 4.69697, 5.28e-10
1517178327.45621, 0.500011, 7.09997e-06, 5.0, 2.291e-09
1517178327.5222137, 0.500013, 6.94623e-06, 5.0, 7.76e-10
1517178327.563216, 0.500005, 6.96898e-06, 5.0, 5.8e-10
1517178327.6122186, 0.500026, 6.81092e-06, 5.30303, 2.455e-09
1517178327.6532211, 0.499991, 6.90597e-06, 5.30303, 1.038e-09
1517178327.6942234, 0.499998, 6.679e-06, 5.30303, 7.13e-10
1517178327.743226, 0.500005, 6.6695e-06, 5.60606, 2.209e-09
1517178327.7842286, 0.499996, 6.68495e-06, 5.60606, 1.172e-09
1517178327.8262308, 0.499998, 6.57929e-06, 5.60606, 1.295e-09
1517178327.875234, 0.500018, 6.32028e-06, 5.90909, 2.247e-09
1517178327.916236, 0.499991, 6.45178e-06, 5.90909, 1.16e-09
1517178327.9572382, 0.500003, 6.52874e-06, 5.90909, 1.043e-09
1517178328.033243, 0.499994, 6.67666e-06, 6.21212, 1.548e-09
1517178328.0742452, 0.499991, 6.68654e-06, 6.21212, 1.101e-09
1517178328.1162477, 0.500009, 6.70781e-06, 6.21212, 7.55e-10
1517178328.1642504, 0.499997, 6.57489e-06, 6.51515, 2.316e-09
1517178328.2062528, 0.500006, 6.52672e-06, 6.51515, 1.258e-09
1517178328.247255, 0.499995, 6.64461e-06, 6.51515, 6.51e-10
1517178328.2962577, 0.500007, 6.46065e-06, 6.81818, 2.304e-09
1517178328.3382602, 0.500004, 6.41335e-06, 6.81818, 1.025e-09
1517178328.3792627, 0.499985, 6.26335e-06, 6.81818, 9.89e-10
1517178328.4282656, 0.499994, 5.95536e-06, 7.12121, 2.422e-09
1517178328.470268, 0.50001, 6.00167e-06, 7.12121, 1.014e-09
1517178328.5362716, 0.500011, 6.33885e-06, 7.12121, 6.59e-10
1517178328.5852745, 0.499999, 6.19652e-06, 7.42423, 2.438e-09
1517178328.627277, 0.500005, 6.03983e-06, 7.42424, 1.416e-09
1517178328.668279, 0.499988, 6.08264e-06, 7.42423, 9.97e-10
1517178328.7172818, 0.499999, 6.00371e-06, 7.72727, 2.397e-09
1517178328.7582843, 0.499996, 5.77671e-06, 7.72727, 1.518e-09
1517178328.8002868, 0.499994, 5.83091e-06, 7.72727, 9.36e-10
1517178328.8492894, 0.499996, 5.39642e-06, 8.0303, 2.546e-09
1517178328.8902917, 0.499993, 5.8386e-06, 8.0303, 1.328e-09
1517178328.9312942, 0.499999, 5.69041e-06, 8.0303, 9.06e-10
1517178328.9802969, 0.499998, 5.50286e-06, 8.33333, 2.568e-09
1517178329.0473008, 0.499969, 5.71212e-06, 8.33333, 1.233e-09
1517178329.088303, 0.500007, 5.74933e-06, 8.33333, 6.29e-10
1517178329.1403062, 0.500009, 5.56538e-06, 8.63636, 2.438e-09
1517178329.1813085, 0.500003, 5.54126e-06, 8.63635, 1.583e-09
1517178329.222311, 0.499989, 5.69883e-06, 8.63636, 1.102e-09
1517178329.2713137, 0.500001, 5.63098e-06, 8.93939, 2.709e-09
1517178329.312316, 0.5, 5.63443e-06, 8.93939, 1.445e-09
1517178329.3543184, 0.500007, 5.72422e-06, 8.93939, 8.12e-10
1517178329.403321, 0.5, 5.5592e-06, 9.24241, 2.623e-09
1517178329.4453235, 0.500007, 5.59316e-06, 9.24241, 1.288e-09
1517178329.4883258, 0.499987, 5.61582e-06, 9.24241, 6.5e-10
1517178329.5633304, 0.499991, 5.6719e-06, 9.54545, 1.632e-09
1517178329.6043324, 0.5, 5.59757e-06, 9.54545, 1.059e-09
1517178329.646335, 0.500004, 5.71819e-06, 9.54545, 8.13e-10
1517178329.695338, 0.499998, 5.63777e-06, 9.84848, 2.397e-09
1517178329.7363403, 0.50001, 5.56156e-06, 9.84847, 1.398e-09
1517178329.7773426, 0.500005, 5.61436e-06, 9.84847, 9.09e-10
1517178329.8263452, 0.499998, 5.41074e-06, 10.15152, 2.511e-09
1517178329.8683476, 0.499992, 5.42362e-06, 10.15152, 1.73e-09
1517178329.9093502, 0.499992, 5.38732e-06, 10.15152, 1.145e-09
1517178329.9583528, 0.499995, 5.21903e-06, 10.45455, 2.471e-09
1517178329.999355, 0.499997, 5.22978e-06, 10.45455, 1.62e-09
1517178330.065359, 0.499998, 5.5205e-06, 10.45455, 1.026e-09
1517178330.1143618, 0.500007, 5.25127e-06, 10.75758, 2.581e-09
1517178330.155364, 0.500005, 5.23982e-06, 10.75758, 1.352e-09
1517178330.1973665, 0.499982, 5.32229e-06, 10.75758, 9.03e-10
1517178330.2463694, 0.499994, 5.13392e-06, 11.06061, 2.528e-09
1517178330.2873719, 0.499988, 5.10241e-06, 11.06061, 1.137e-09
1517178330.328374, 0.500015, 5.25569e-06, 11.06061, 1.023e-09
1517178330.377377, 0.500019, 5.21382e-06, 11.36364, 2.191e-09
1517178330.4193792, 0.500008, 5.35359e-06, 11.36364, 1.356e-09
1517178330.4603817, 0.500004, 5.29242e-06, 11.36364, 1.14e-09
1517178330.5093844, 0.499984, 5.24238e-06, 11.66667, 2.575e-09
1517178330.5773883, 0.499977, 5.21623e-06, 11.66667, 1.423e-09
1517178330.6183906, 0.50001, 5.28226e-06, 11.66667, 6.93e-10
1517178330.6703937, 0.5, 5.20254e-06, 11.9697, 2.378e-09
1517178330.711396, 0.500007, 5.46086e-06, 11.9697, 1.408e-09
1517178330.7523983, 0.500012, 5.16963e-06, 11.9697, 8.37e-10
1517178330.8014011, 0.50001, 5.09617e-06, 12.27273, 2.436e-09
1517178330.8434036, 0.500003, 4.98196e-06, 12.27273, 1.522e-09
1517178330.884406, 0.499985, 5.44294e-06, 12.27273, 1.036e-09
1517178330.9334087, 0.499994, 4.96211e-06, 12.57576, 2.506e-09
1517178330.9754112, 0.500011, 4.95693e-06, 12.57576, 1.384e-09
1517178331.0164135, 0.500006, 5.10503e-06, 12.57576, 1.101e-09
1517178331.0914176, 0.499987, 4.94201e-06, 12.87879, 1.586e-09
1517178331.13342, 0.499969, 5.06025e-06, 12.87879, 9.76e-10
1517178331.1744225, 0.500008, 5.06524e-06, 12.87879, 1.49e-09
1517178331.2234254, 0.500008, 5.06753e-06, 13.18182, 2.463e-09
1517178331.2654278, 0.500008, 5.17864e-06, 13.18182, 1.237e-09
1517178331.3064299, 0.499988, 5.15009e-06, 13.18182, 9.98e-10
1517178331.3554327, 0.499997, 5.05348e-06, 13.48485, 2.535e-09
1517178331.3974352, 0.499987, 5.01125e-06, 13.48485, 1.685e-09
1517178331.4384377, 0.499987, 5.02225e-06, 13.48485, 1.111e-09
1517178331.4874403, 0.500004, 4.99411e-06, 13.78788, 2.794e-09
1517178331.5284426, 0.499995, 5.09004e-06, 13.78788, 1.548e-09
1517178331.5954466, 0.499983, 5.16946e-06, 13.78788, 1.18e-09
1517178331.6444492, 0.499997, 5.03734e-06, 14.09091, 2.553e-09
1517178331.6874518, 0.499996, 4.86267e-06, 14.09091, 1.506e-09
1517178331.729454, 0.499994, 5.02071e-06, 14.09091, 9.99e-10
1517178331.7784572, 0.500001, 4.96834e-06, 14.39394, 2.402e-09
1517178331.8194594, 0.499992, 5.11249e-06, 14.39394, 1.791e-09
1517178331.8604617, 0.499997, 4.91937e-06, 14.39394, 1.158e-09
1517178331.9094646, 0.500005, 5.01961e-06, 14.69697, 2.606e-09
1517178331.951467, 0.50001, 4.66902e-06, 14.69697, 1.597e-09
1517178331.9924693, 0.500008, 4.84219e-06, 14.69697, 1.192e-09
1517178332.041472, 0.500004, 4.49336e-06, 15.0, 2.601e-09
1517178332.1074758, 0.499997, 4.95007e-06, 15.0, 1.475e-09
1517178332.1484783, 0.499995, 4.97833e-06, 15.0, 1.012e-09
1517178332.1904807, 0.499995, 4.84034e-06, 15.0, 6.9e-10
1517178332.231483, 0.500002, 5.01038e-06, 15.0, 7.92e-10
1517178332.2724855, 0.500005, 4.82821e-06, 15.0, 8.63e-10
1517178332.3214881, 0.499992, 5.26579e-06, 14.69697, -1.003e-09
1517178332.3624904, 0.500006, 5.24669e-06, 14.69697, -3.03e-10
1517178332.4044929, 0.499998, 5.42492e-06, 14.69697, -4.9e-11
1517178332.4534955, 0.500014, 5.49211e-06, 14.39394, -1.555e-09
1517178332.494498, 0.50001, 5.25029e-06, 14.39394, -7.45e-10
1517178332.5365005, 0.499997, 5.17941e-06, 14.39394, -2.32e-10
1517178332.6125045, 0.500005, 5.53787e-06, 14.09091, -1.032e-09
1517178332.653507, 0.500011, 5.50511e-06, 14.09091, -2.5e-10
1517178332.6955094, 0.499993, 5.74255e-06, 14.09091, -3.26e-10
1517178332.7445123, 0.500005, 5.49383e-06, 13.78788, -1.878e-09
1517178332.7855146, 0.500002, 5.52461e-06, 13.78788, -8.35e-10
1517178332.826517, 0.499998, 5.5992e-06, 13.78788, -4.9e-11
1517178332.8755198, 0.500002, 5.74482e-06, 13.48485, -1.777e-09
1517178332.9175222, 0.499997, 5.70947e-06, 13.48485, -3.79e-10
1517178332.9585245, 0.500001, 5.72837e-06, 13.48485, -3.06e-10
1517178333.0075274, 0.499999, 5.92937e-06, 13.18182, -1.656e-09
1517178333.0485296, 0.5, 5.95126e-06, 13.18182, -6.01e-10
1517178333.1155336, 0.500002, 5.82285e-06, 13.18182, 4.2e-11
1517178333.1645362, 0.50001, 6.28193e-06, 12.87879, -2.232e-09
1517178333.2075386, 0.500003, 6.43527e-06, 12.87879, -9.47e-10
1517178333.249541, 0.500005, 5.94179e-06, 12.87879, -1.8e-10
1517178333.298544, 0.500004, 6.36489e-06, 12.57576, -1.791e-09
1517178333.3395464, 0.499987, 6.29766e-06, 12.57576, -8.14e-10
1517178333.381549, 0.499985, 6.23407e-06, 12.57576, -1.83e-10
1517178333.4305515, 0.500013, 6.61611e-06, 12.27273, -2.623e-09
1517178333.4715538, 0.500012, 6.53653e-06, 12.27273, -7.69e-10
1517178333.5135562, 0.499991, 6.49088e-06, 12.27273, 1.7e-10
1517178333.562559, 0.50001, 6.74091e-06, 11.9697, -1.862e-09
1517178333.6285627, 0.499999, 6.48899e-06, 11.9697, 7e-12
1517178333.6695652, 0.500002, 6.46878e-06, 11.9697, 3.4e-10
1517178333.721568, 0.500011, 6.87007e-06, 11.66667, -1.295e-09
1517178333.7635705, 0.499996, 6.90825e-06, 11.66667, -1.14e-10
1517178333.8045728, 0.499999, 6.9865e-06, 11.66667, 1.73e-10
1517178333.8535757, 0.500005, 7.28468e-06, 11.36364, -1.524e-09
1517178333.894578, 0.499986, 7.05961e-06, 11.36364, -6.2e-10
1517178333.9365804, 0.500002, 7.08503e-06, 11.36364, 7.4e-11
1517178333.985583, 0.499998, 7.20892e-06, 11.06061, -1.472e-09
1517178334.0265856, 0.500006, 7.2065e-06, 11.06061, -1.89e-10
1517178334.0675879, 0.499998, 6.98499e-06, 11.06061, 1.49e-10
1517178334.1425922, 0.499994, 7.36141e-06, 10.75758, -4.03e-10
1517178334.1845946, 0.500002, 7.14917e-06, 10.75758, 4.85e-10
1517178334.225597, 0.499997, 7.37707e-06, 10.75758, -1.19e-10
1517178334.2745998, 0.499985, 7.45274e-06, 10.45454, -7.26e-10
1517178334.315602, 0.499997, 7.3746e-06, 10.45455, 1.6e-10
1517178334.3566043, 0.499996, 7.47677e-06, 10.45455, -3.71e-10
1517178334.4056075, 0.500002, 7.72941e-06, 10.15152, -1.068e-09
1517178334.4476097, 0.500005, 7.75986e-06, 10.15152, 1.13e-10
1517178334.4886122, 0.499999, 7.65485e-06, 10.15152, 2.42e-10
1517178334.5376148, 0.500006, 7.87682e-06, 9.84848, -8.03e-10
1517178334.5796173, 0.499996, 7.95942e-06, 9.84848, 2.25e-10
1517178334.645621, 0.500006, 8.04001e-06, 9.84848, 3.13e-10
1517178334.6946237, 0.499999, 8.25889e-06, 9.54545, -5.28e-10
1517178334.7386262, 0.500008, 8.3717e-06, 9.54545, -2.91e-10
1517178334.7796288, 0.499993, 7.97007e-06, 9.54545, 1.13e-10
1517178334.8286316, 0.5, 8.26964e-06, 9.24242, -1.127e-09
1517178334.8696337, 0.500001, 8.40385e-06, 9.24242, -4.87e-10
1517178334.911636, 0.5, 8.22207e-06, 9.24242, 6.7e-11
1517178334.960639, 0.499981, 8.57519e-06, 8.93939, -8.56e-10
1517178335.0016415, 0.499998, 8.5966e-06, 8.93939, -5.18e-10
1517178335.0426438, 0.49999, 8.57902e-06, 8.93939, 3.51e-10
1517178335.0926466, 0.500009, 8.80103e-06, 8.63635, -1.119e-09
1517178335.1576502, 0.500011, 8.71218e-06, 8.63636, 3.65e-10
1517178335.1996527, 0.499989, 8.67416e-06, 8.63636, -5.3e-11
1517178335.2486556, 0.500003, 8.9861e-06, 8.33333, -8.31e-10
1517178335.2896578, 0.5, 8.90429e-06, 8.33333, -5.65e-10
